Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     604             void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) <cycle 3> [142]
                0.00    0.00     602             std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::deallocate(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, unsigned long) <cycle 3> [148]
                0.00    0.00       2             std::vector<double, std::allocator<double> >* std::uninitialized_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) <cycle 3> [186]
-----------------------------------------------
                             2400000             double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [43]
                0.00    0.00 2400000/7200000     double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [75]
                0.01    0.00 4800000/7200000     double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [66]
[43]     1.4    0.01    0.00 7200000+2400000 double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [43]
                             2400000             double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [43]
-----------------------------------------------
                0.00    0.00 1201050/3603150     double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [76]
                0.01    0.00 2402100/3603150     std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [67]
[44]     1.4    0.01    0.00 3603150         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [44]
-----------------------------------------------
                0.01    0.00 2400000/2400000     void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [58]
[45]     1.4    0.01    0.00 2400000         double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [45]
-----------------------------------------------
                0.00    0.00   50400/1259000     compute_new_center(int*, int) [85]
                0.01    0.00 1208600/1259000     main <cycle 1> [2]
[46]     1.4    0.01    0.00 1259000         double std::accumulate<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double) [46]
-----------------------------------------------
                0.01    0.00 1201050/1201050     std::vector<double, std::allocator<double> >::end() const [49]
[47]     1.4    0.01    0.00 1201050         std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [47]
                0.00    0.00 1201050/3605695     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [116]
-----------------------------------------------
                0.01    0.00 1200000/1200000     std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::transform<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}) [7]
[48]     1.4    0.01    0.00 1200000         _import_array [48]
-----------------------------------------------
                0.00    0.00      50/1250        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [87]
                0.00    0.01    1200/1250        std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
[49]     1.4    0.00    0.01    1250         std::vector<double, std::allocator<double> >::end() const [49]
                0.01    0.00 1201050/1201050     std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [47]
-----------------------------------------------
                0.01    0.00    1050/1050        __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) <cycle 3> [51]
[50]     1.4    0.01    0.00    1050         double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [50]
                0.00    0.00    1050/1801052     operator delete(void*, void*) [121]
                0.00    0.00     600/600         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [154]
-----------------------------------------------
                                 602             void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) <cycle 3> [142]
[51]     1.4    0.00    0.01     602         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) <cycle 3> [51]
                0.01    0.00    1050/1050        double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [50]
                                1050             std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) <cycle 3> [127]
-----------------------------------------------
                0.00    0.01       6/6           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [53]
[52]     1.4    0.00    0.01       6         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [52]
                0.01    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [54]
                0.00    0.00       2/9603156     std::_Vector_base<double, std::allocator<double> >::_Vector_base() [110]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [77]
                0.00    0.01       4/6           __static_initialization_and_destruction_0(int, int) [6]
[53]     1.4    0.00    0.01       6         std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [53]
                0.00    0.01       6/6           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [52]
-----------------------------------------------
                0.01    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [52]
[54]     1.4    0.01    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [54]
-----------------------------------------------
                                                 <spontaneous>
[55]     1.4    0.01    0.00                 std::vector<double, std::allocator<double> >::max_size() const [55]
                0.00    0.00 2400000/7200000     int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [112]
-----------------------------------------------
                                                 <spontaneous>
[56]     1.4    0.01    0.00                 std::move_iterator<double*>::move_iterator(double*) [56]
-----------------------------------------------
                                                 <spontaneous>
[57]     1.4    0.01    0.00                 double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [57]
-----------------------------------------------
                                                 <spontaneous>
[58]     1.4    0.00    0.01                 void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [58]
                0.01    0.00 2400000/2400000     double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [45]
-----------------------------------------------
                0.00    0.00      50/648411      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [95]
                0.00    0.00   48361/648411      main <cycle 1> [2]
                0.00    0.01  600000/648411      find_indexes(std::vector<int, std::allocator<int> >, int) [60]
[59]     1.3    0.00    0.01  648411         __gnu_cxx::__promote_2<double, int, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<double, int>(double, int) [59]
